Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4030,1,130,3.33,3900,4115,3900,49847,200747960,34700665610,8610587,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,470,1,4,0.86,468,475,461,589581,275889826,34697335460,73824118,KSQ
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,6640,1,40,0.61,6670,6670,6560,7949,52543110,34528000000,5200000,KSQ
270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,20700,1,150,0.73,20900,20900,20000,73,1496350,34454177100,1664453,KNX
131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,792,1,1,0.13,786,797,786,126843,100467051,34397813736,43431583,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,2345,1,5,0.21,2340,2355,2320,24789,57995225,34367077150,14655470,KSQ
005820,KR7005820006,원림,KOSPI,,14930,1,150,1.01,14860,14970,14780,1122,16696210,34308692100,2297970,STK
227420,KR7227420007,도부,KONEX,일반기업부,901,2,-157,-14.84,1210,1210,901,99,91854,34278103510,38044510,KNX
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4880,3,0,0.0,4600,4880,4250,570,2724840,34249045360,7018247,KNX
377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,4195,1,85,2.07,4165,4240,4110,28595,119723232,34147107030,8139954,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,821,1,3,0.37,818,823,815,62982,51628579,34060326190,41486390,KSQ
398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,3010,2,-80,-2.59,3150,3185,3010,26407,81765785,34042197000,11309700,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,2080,2,-150,-6.73,2230,2285,2025,254817,543178578,34029588320,16360379,KSQ
006570,KR7006570006,대림통상,KOSPI,,2235,2,-20,-0.89,2280,2280,2225,13492,30234129,34027875000,15225000,STK
210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,1402,2,-98,-6.53,1501,1549,1382,439240,632649386,33980944156,24237478,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,4470,2,-30,-0.67,4475,4515,4460,13345,59784735,33946225980,7594234,KSQ
089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2275,1,75,3.41,2230,2390,2225,71785,161365715,33934432350,14916234,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,559,1,3,0.54,558,563,551,67586,37498667,33889127922,60624558,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2010,3,0,0.0,2020,2050,2000,51241,103467405,33827447760,16829576,KSQ
007815,KR7007811003,코리아써우,KOSPI,,11400,1,510,4.68,10950,11480,10950,12723,143633550,33797466000,2964690,STK
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,14640,1,10,0.07,14000,14640,13620,91,1257370,33772708560,2306879,KNX
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1991,1,11,0.56,1995,1999,1978,19324,38414053,33665353106,16908766,STK
013000,KR7013000005,세우글로벌,KOSPI,,1171,2,-4,-0.34,1176,1176,1159,19286,22516828,33613591301,28705031,STK
004270,KR7004270005,남성,KOSPI,,928,2,-1,-0.11,929,936,919,22529,20802534,33604884480,36212160,STK
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,3995,1,15,0.38,3980,4030,3975,3791,15154706,33577176000,8404800,KSQ
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,2620,2,-665,-20.24,3290,3305,2535,784904,2191471661,33494415360,12784128,KSQ
001140,KR7001140003,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,33456978680,15856388,STK
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1510,2,-2,-0.13,1538,1687,1496,459841,731962349,33427625000,22137500,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,중견기업부,7110,1,20,0.28,7090,7490,7010,3790,27095890,33308792910,4684781,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3260,1,50,1.56,3220,3265,3215,5727,18610295,33287093900,10210765,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,953,1,21,2.25,942,1109,929,1391002,1426324198,33263590146,34904082,KSQ
002690,KR7002690006,동일제강,KOSPI,,1637,1,5,0.31,1648,1648,1623,11931,19404045,33231689320,20300360,STK
288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,961,1,2,0.21,959,965,945,104557,100305963,33208856082,34556562,KSQ
257370,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,2655,1,25,0.95,2645,2655,2610,51973,137193861,33200405955,12504861,KSQ
009140,KR7009140005,경인전자,KOSPI,,21100,1,150,0.72,20950,21100,20800,2625,54941850,33143816700,1570797,STK
002820,KR7002820009,SUN&L,KOSPI,,2625,2,-75,-2.78,2700,2730,2540,47390,125003075,33095971125,12607989,STK
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,312,1,1,0.32,313,315,309,479679,149314175,32944318368,105590764,KSQ
018700,KR7018700005,바른손,KOSDAQ,중견기업부,935,1,3,0.32,949,949,932,38213,35866008,32836972795,35119757,KSQ
192410,KR7192410009,오늘이엔엠,KOSDAQ,투자주의환기종목(소속부없음),703,2,-26,-3.57,729,733,703,127732,91222430,32803085819,46661573,KSQ
495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1331,1,3,0.23,1322,1350,1313,95395,126107995,32760336906,24613326,KSQ
033250,KR7033250002,체시스,KOSPI,,1021,1,5,0.49,1017,1024,1015,90758,92639377,32672000000,32000000,STK
043200,KR7043200005,파루,KOSDAQ,벤처기업부,781,2,-9,-1.14,790,820,777,202859,159634075,32649170015,41804315,KSQ
233990,KR7233990001,질경이,KONEX,일반기업부,2210,5,-385,-14.84,2900,2900,2210,2103,5490370,32630424580,14764898,KNX
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,2920,1,10,0.34,2990,2990,2860,2022,5820250,32577277840,11156602,KNX
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1500,2,-97,-6.07,1756,1910,1470,6097801,9944123308,32557161000,21704774,KSQ
005320,KR7005320007,온타이드,KOSPI,,473,2,-11,-2.27,485,485,470,101651,48224569,32341701370,68375690,STK
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2100,3,0,0.0,2100,2135,2085,26979,56830403,32214151200,15340072,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,278,2,-1,-0.36,280,304,271,8179175,2307117719,32194627336,115808012,KSQ
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2235,1,285,14.62,1974,2385,1974,2753949,6121176760,32103861840,14364144,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,10730,2,-20,-0.19,10760,10820,10650,2903,30990060,32042999000,2986300,STK
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3095,2,-20,-0.64,3140,3140,3075,23601,73356060,32025094675,10347365,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3155,1,5,0.16,3150,3180,3125,14447,45482982,32003830975,10143845,KSQ
276730,KR7276730009,한울앤제주,KOSDAQ,기술성장기업부,1436,2,-174,-10.81,1610,1636,1400,291154,433827204,31807180292,22149847,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1889,2,-29,-1.51,1918,1930,1859,41556,78459613,31736284286,16800574,KSQ
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3115,2,-5,-0.16,3120,3125,3050,10989,33859980,31695788495,10175213,KSQ
434190,KR7434190005,탈로스,KONEX,일반기업부,4285,2,-10,-0.23,4295,4295,4005,10,41180,31578024690,7369434,KNX
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,784,1,40,5.38,744,797,744,260565,201554824,31561560128,40257092,KSQ
35320K,KR735320K011,대덕전자1우,KOSPI,,15060,1,190,1.28,15000,15090,14900,7029,105681710,31558516140,2095519,STK
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,3165,2,-185,-5.52,3325,3345,3140,28475,91163815,31458878310,9939614,KSQ
308100,KR7308100007,형지글로벌,KOSDAQ,중견기업부,1308,2,-5,-0.38,1313,1358,1302,214062,283341984,31422094464,24023008,KSQ
088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,787,2,-11,-1.38,828,828,746,69598,55335834,31385846468,39880364,KSQ
009460,KR7009460007,한창제지,KOSPI,,526,2,-6,-1.13,530,537,526,64199,34161762,31385097636,59667486,STK
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,3915,1,10,0.26,3905,3960,3900,14730,57627425,31320000000,8000000,KSQ
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,1775,1,31,1.78,1754,1786,1750,41045,72738931,31148805825,17548623,KSQ
038060,KR7038060000,루멘스,KOSDAQ,우량기업부,647,2,-4,-0.61,655,655,640,25640,16543382,31122685643,48103069,KSQ
373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1798,1,25,1.41,1773,1799,1769,47204,84309900,31095320412,17294394,KSQ
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,1000,3,0,0.0,995,1019,994,37860,37848400,30979827000,30979827,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,660,1,5,0.76,659,671,650,38222,25195480,30890069760,46803136,STK
090150,KR7090150004,아이윈,KOSDAQ,중견기업부,737,1,15,2.08,730,740,718,135327,97987165,30862090941,41875293,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1922,2,-28,-1.44,1950,1950,1920,32043,61934610,30849118660,16050530,KSQ
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2385,1,60,2.58,2330,2635,2330,124034,303749190,30714211260,12878076,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1559,3,0,0.0,1560,1570,1550,36912,57623290,30712300000,19700000,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,810,2,-44,-5.15,898,898,810,188449,157544870,30612906720,37793712,STK
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2490,1,15,0.61,2475,2500,2465,14814,36806290,30612060000,12294000,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,4235,1,25,0.59,4210,4300,4210,16533,69964450,30492000000,7200000,KSQ
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1087,1,1,0.09,1086,1087,1073,40563,43810434,30436000000,28000000,KSQ
189860,KR7189860000,서전기전,KOSDAQ,투자주의환기종목(소속부없음),3125,1,15,0.48,3145,3200,3105,24584,76775395,30308687500,9698780,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2665,2,-85,-3.09,2860,2860,2550,99463,264889004,30297617480,11368712,KSQ
246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2105,0,0,0.0,0,0,0,0,0,30206750000,14350000,KSQ
432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,3510,1,5,0.14,3590,3590,3410,9198,32026420,30157014420,8591742,KSQ
088280,KR7088280003,쏘닉스,KOSDAQ,기술성장기업부,1740,2,-2,-0.11,1768,1768,1721,61192,106875744,30113292600,17306490,KSQ
053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),1820,1,9,0.5,1811,1829,1803,18036,32695279,30077878740,16526307,KSQ
219550,KR7219550001,디와이디,KOSDAQ,관리종목(소속부없음),961,1,23,2.45,940,1018,863,207071,196318733,30057821650,31277650,KSQ
243870,KR7243870003,아이티센코어,KONEX,일반기업부,10380,2,-20,-0.19,10380,10380,10380,1499,15559620,30025509780,2892631,KNX
024070,KR7024070005,WISCOM,KOSPI,,1958,1,42,2.19,1916,1959,1916,50297,97232191,30009165604,15326438,STK
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,12200,0,0,0.0,0,0,0,0,0,29964664000,2456120,STK
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,1285,1,31,2.47,1254,1296,1222,68434,86705854,29949595230,23307078,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,698,2,-6,-0.85,702,715,695,460030,322865035,29919684844,42864878,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,3100,2,-10,-0.32,3170,3170,3060,12721,39383390,29771780000,9603800,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,585,1,2,0.34,590,593,581,101263,59404106,29755668150,50864390,KSQ
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1360,2,-7,-0.51,1400,1540,1350,233105,331291392,29751015920,21875747,STK
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1198,2,-9,-0.75,1207,1207,1195,30539,36617138,29737189676,24822362,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,2140,2,-240,-10.08,2505,2510,2130,187303,421455958,29702174940,13879521,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4055,1,25,0.62,4170,4170,4030,12535,50690300,29601500000,7300000,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),1123,2,-13,-1.14,1130,1155,1118,124548,140778375,29520012389,26286743,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,5700,1,90,1.6,5630,5740,5595,4840,27439320,29516036400,5178252,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2630,1,10,0.38,2570,2740,2505,600073,1569834862,29467190650,11204255,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,3865,1,45,1.18,3820,3950,3820,12637,48618565,29459030000,7622000,STK
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,914,1,10,1.11,912,920,905,10942,10008661,29439292888,32209292,KSQ
024890,KR7024890006,대원화성,KOSPI,,712,1,1,0.14,711,717,708,94953,67670434,29369396224,41249152,STK
016920,KR7016920001,카스,KOSDAQ,중견기업부,1108,1,8,0.73,1108,1120,1100,41187,45643635,29354840104,26493538,KSQ
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,812,2,-30,-3.56,833,833,782,92914,75906986,29329677104,36120292,KSQ
069640,KR7069640001,한세엠케이,KOSPI,,654,3,0,0.0,648,654,643,23849,15426654,29303452308,44806502,STK
187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2500,1,15,0.6,2545,2545,2490,60036,150450990,29245052500,11698021,KSQ
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2245,1,10,0.45,2235,2245,2205,29617,66084082,29214530730,13013154,KSQ
900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),629,2,-4,-0.63,633,660,604,500394,312446087,28957456668,46037292,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,389,2,-5,-1.27,390,400,386,131348,50955831,28957033575,74439675,KSQ
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,986,1,5,0.51,1000,1004,986,39490,39240803,28939100000,29350000,KSQ
065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,관리종목(소속부없음),2170,1,10,0.46,2170,2200,2080,39246,83251380,28937418720,13335216,KSQ
002025,KR7002021004,코오롱우,KOSPI,,26850,1,350,1.32,26400,27100,26400,7394,196783000,28901071500,1076390,STK
002070,KR7002070001,비비안,KOSPI,,639,2,-1,-0.16,644,645,633,74716,47577798,28880293203,45196077,STK
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,1892,2,-5,-0.26,1897,1918,1877,64144,121720231,28871920000,15260000,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,2885,1,75,2.67,2820,2915,2820,13358,38526279,28850000000,10000000,KSQ
208710,KR7208710004,포톤,KOSDAQ,중견기업부,2185,2,-45,-2.02,2230,2245,2170,74810,164313880,28798588420,13180132,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,1439,1,1,0.07,1446,1446,1426,5216,7486822,28780000000,20000000,KSQ
285800,KR7285800009,진영,KOSDAQ,벤처기업부,1642,1,2,0.12,1650,1683,1639,39625,65405726,28697677340,17477270,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,835,2,-5,-0.6,850,850,828,71982,60169816,28609419630,34262778,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,4725,2,-15,-0.32,4740,4840,4650,10277,48487895,28572027750,6046990,KSQ
007770,KR7007770001,한일화학,KOSDAQ,중견기업부,8130,1,40,0.49,8130,8180,8105,199,1621750,28536300000,3510000,KSQ
267790,KR7267790004,배럴,KOSDAQ,벤처기업부,3700,1,10,0.27,3690,3715,3655,13422,49251530,28450443300,7689309,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,4035,1,60,1.51,4210,4210,3960,22874,92067250,28417689930,7042798,KSQ
030720,KR7030720007,동원수산,KOSPI,,6100,3,0,0.0,6130,6160,6080,30668,187641695,28388210500,4653805,STK
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,2695,1,155,6.1,2595,2750,2550,18323,48360960,28386987475,10533205,KNX
008775,KR7008771008,호텔신라우,KOSPI,,37700,3,0,0.0,38300,38300,37650,779,29433750,28345838300,751879,STK
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,3145,1,135,4.49,3035,3145,3015,39962,122958571,28136726775,8946495,KSQ
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,1991,2,-4,-0.2,1995,2000,1989,33406,66605596,28110550710,14118810,KSQ
240600,KR7240600007,유진테크놀로지,KOSDAQ,중견기업부,4050,1,10,0.25,4015,4130,4010,10773,43580070,28059011550,6928151,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1923,2,-4,-0.21,1935,1935,1922,66301,127763693,28032224820,14577340,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,7360,2,-30,-0.41,7480,7480,7350,5376,39682360,27968000000,3800000,KSQ
290520,KR7290520006,신도기연,KOSDAQ,투자주의환기종목(소속부없음),1754,1,109,6.63,1645,2000,1640,1298645,2417712251,27940100948,15929362,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,527,2,-29,-5.22,556,556,526,655225,350768080,27933667674,53005062,KSQ
318010,KR7318010006,팜스빌,KOSDAQ,중견기업부,3520,1,15,0.43,3555,3555,3495,7823,27444540,27911269760,7929338,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,241,1,2,0.84,239,245,236,601275,144007702,27887157627,115714347,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,2575,2,-50,-1.9,2625,2690,2550,12850,33335437,27861154950,10819866,KSQ
226340,KR7226340008,본느,KOSDAQ,벤처기업부,664,1,30,4.73,634,674,622,243114,158139089,27856406880,41952420,KSQ
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,2430,1,30,1.25,2465,2465,2390,50968,123334995,27806429250,11442975,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,705,1,15,2.17,690,710,690,84943,59456616,27761786100,39378420,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1291,1,2,0.16,1295,1295,1271,11746,15066722,27744918439,21491029,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1341,1,24,1.82,1317,1377,1317,49562,66535962,27741630411,20687271,KSQ
044380,KR7044380004,주연테크,KOSPI,,430,1,1,0.23,429,433,425,60900,26026259,27727080260,64481582,STK
093380,KR7093380004,풍강,KOSDAQ,중견기업부,2800,1,70,2.56,2780,2845,2650,5408,14853424,27662076400,9879313,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1688,2,-46,-2.65,1744,1745,1640,183641,313057176,27659721608,16386091,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1149,1,6,0.52,1143,1154,1143,30977,35547644,27593918655,24015595,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,벤처기업부,1360,2,-24,-1.73,1400,1400,1355,41614,56780328,27549367680,20256888,KSQ
001420,KR7001420009,태원물산,KOSPI,,3615,2,-45,-1.23,3640,3705,3595,10526,38044760,27474000000,7600000,STK
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2345,1,35,1.52,2315,2345,2290,34585,80104745,27445225745,11703721,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,949,2,-51,-5.1,1010,1010,912,542373,517939570,27405798992,28878608,STK
043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,27227331360,15922416,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1622,2,-8,-0.49,1647,1668,1622,7534,12293203,27169267206,16750473,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1149,2,-11,-0.95,1172,1188,1124,196035,225879951,27159531162,23637538,KSQ
003495,KR7003491008,대한항공우,KOSPI,,24450,3,0,0.0,24500,24800,24400,3012,73753850,27158913300,1110794,STK
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,27103976612,65786351,KSQ
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1173,2,-4,-0.34,1185,1217,1173,203608,243828482,26970215403,22992511,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,7230,2,-50,-0.69,7280,7540,7220,11552,84288815,26947092060,3727122,KSQ
403360,KR7403360001,라피치,KONEX,일반기업부,7800,1,200,2.63,7800,7800,7800,1,7800,26905741200,3449454,KNX
033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,824,1,8,0.98,816,836,816,23165,19102615,26845377808,32579342,KSQ
217620,KR7217620004,선샤인푸드,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2060,1,5,0.24,2060,2060,2055,2439,5014450,26584300000,12905000,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,311,2,-1,-0.32,315,317,308,190694,59298006,26549756512,85368992,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,1141,2,-55,-4.6,1214,1240,1136,456997,540836269,26519401545,23242245,KSQ
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2740,1,20,0.74,2735,2755,2710,23505,64100407,26506546280,9673922,KSQ
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,26467434378,21106407,STK
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,809,1,1,0.12,808,815,804,103506,83612672,26396093259,32628051,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1164,3,0,0.0,1176,1176,1154,20699,24054610,26299597584,22594156,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1259,1,4,0.32,1255,1265,1243,29269,36685849,26258735121,20856819,STK
106080,KR7106080005,케이이엠텍,KOSDAQ,중견기업부,941,2,-29,-2.99,970,996,936,326140,309573611,26187707237,27829657,KSQ
193250,KR7193250008,링크드,KOSDAQ,중견기업부,405,2,-7,-1.7,416,422,405,87227,35930562,26159927265,64592413,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,997,3,0,0.0,997,1003,992,25076,24963643,26144675962,26223346,KSQ
238200,KR7238200000,비피도,KOSDAQ,벤처기업부,3180,3,0,0.0,3180,3190,3145,8221,26113920,26012400000,8180000,KSQ
177350,KR7177350006,베셀,KOSDAQ,벤처기업부,1321,2,-3,-0.23,1350,1385,1302,505778,670307720,25962626207,19653767,KSQ
002210,KR7002210003,동성제약,KOSPI,,973,0,0,0.0,0,0,0,0,0,25900780311,26619507,STK
347770,KR7347770000,핌스,KOSDAQ,중견기업부,1130,1,3,0.27,1127,1152,1123,74407,84176940,25828457460,22857042,KSQ
303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,695,2,-14,-1.97,710,720,692,68661,48013037,25766213855,37073689,KSQ
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,1846,2,-6,-0.32,1852,1852,1822,35644,65425363,25742942576,13945256,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1123,2,-6,-0.53,1133,1141,1117,109041,122241098,25719867983,22902821,KSQ
478780,KR7478780000,대신밸런스제18호스팩,KOSDAQ,SPAC(소속부없음),3250,0,0,0.0,0,0,0,0,0,25707500000,7910000,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,571,1,9,1.6,562,582,553,155754,89321629,25649019083,44919473,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1382,1,1,0.07,1395,1396,1380,39546,54722271,25574997634,18505787,KSQ
059180,KR7059180000,엔더블유시,KONEX,일반기업부,4800,1,0,0.0,0,0,0,0,0,25507632000,5314090,KNX
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,3180,2,-15,-0.47,3225,3285,3160,12124,39026085,25390735440,7984508,KSQ
014910,KR7014910004,성문전자,KOSPI,,1128,2,-12,-1.05,1149,1149,1127,53720,60899225,25335991080,22460985,STK
327610,KR7327610002,펨토바이오메드,KONEX,일반기업부,2960,1,60,2.07,2900,2970,2700,170,491540,25266814560,8536086,KNX
088790,KR7088790001,진도,KOSPI,,2025,1,20,1.0,2010,2070,2005,42372,85726435,25206681600,12447744,STK
101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,753,2,-5,-0.66,758,821,747,1018619,782915802,25185441906,33446802,KSQ
192390,KR7192390003,윈하이텍,KOSDAQ,우량기업부,2275,1,30,1.34,2265,2295,2245,8188,18549625,25098320975,11032229,KSQ
094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1043,2,-27,-2.52,1070,1116,1043,32689,34336694,25083700467,24049569,KSQ
311060,KR7311060008,엘에이티,KONEX,일반기업부,3185,2,-95,-2.9,3100,3195,3040,805,2477800,24929421790,7827134,KNX
044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,309,3,0,0.0,309,313,302,514054,158098769,24925091952,80663728,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,관리종목(소속부없음),6460,2,-40,-0.62,6400,6610,6400,3562,22917450,24796348240,3838444,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2280,2,-5,-0.22,2285,2290,2235,6392,14534445,24778424400,10867730,KSQ
448760,KR7448760009,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),5570,0,0,0.0,0,0,0,0,0,24675100000,4430000,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2900,2,-55,-1.86,2955,2960,2880,18396,53680565,24654553000,8501570,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,2040,2,-70,-3.32,2150,2205,1983,1023861,2124148353,24541200000,12030000,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2030,3,0,0.0,2030,2055,2025,33522,68141260,24485590010,12061867,KSQ
002355,KR7002351005,넥센타이어1우B,KOSPI,,3765,2,-10,-0.26,3760,3780,3755,1443,5438725,24472500000,6500000,STK
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,847,2,-1,-0.12,848,854,839,21400,18158062,24469231171,28889293,KSQ
015020,KR7015020001,이스타코,KOSPI,,570,1,4,0.71,569,571,566,41444,23557234,24425412000,42851600,STK
